Media path: 'srt://:1234?latency=170' --> 'udp://224.0.0.1:2255'
Accepted SRT source connection
Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
1324589,409183999,8192,8192,0,84.579,3913.04,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494232,0,0,18.6415,170,0,0,0,0
1326523,409183999,8192,8192,0,84.774,4239.53,1000,0,0,0,0,0,0,0,12,5150,38,0,76,38,7001744,47918,0,28.9525,170,0,0,0,0
1328966,409183999,8192,8192,0,83.322,4520.56,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884596,0,0,22.5459,170,0,0,0,0
1331187,409183999,8192,8192,0,83.368,3350.26,1000,0,0,0,0,0,0,0,12,5240,8,0,16,8,7124144,10088,0,25.6631,170,0,0,0,0
1333592,409183999,8192,8192,0,96.492,4167.67,1000,0,0,0,0,0,0,0,12,4560,0,0,0,0,6200660,0,0,20.6249,170,0,0,0,0
1336318,409183999,8192,8192,0,85.973,3952.94,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7176852,0,0,21.0678,170,0,0,0,0
1337829,409183999,8192,8192,0,81.894,3824.18,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114392,0,0,37.6463,170,0,0,0,0
1340802,409183999,8192,8192,0,84.48,2891.57,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6592904,0,0,17.7399,170,0,0,0,0
1342591,409183999,8192,8192,0,81.356,5437.5,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6655740,0,0,29.7697,170,0,0,0,0
1344831,409183999,8192,8192,0,81.157,3687.16,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6883280,0,0,24.5865,170,0,0,0,0
1346938,409183999,8192,8192,0,83.715,4885.72,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6623664,0,0,25.1457,170,0,0,0,0
1349447,409183999,8192,8192,0,80.427,3200,1000,0,0,0,0,0,0,0,12,5544,0,0,0,0,7537208,0,0,24.0324,170,0,0,0,0
1351188,409183999,8192,8192,0,80.702,3551.03,1000,0,0,0,0,0,0,0,12,4440,0,0,0,0,6036332,0,0,27.7406,170,0,0,0,0
1352969,409183999,8192,8192,0,82.47,4734.7,1000,0,0,0,0,0,0,0,12,5064,8,0,8,0,6885536,10088,0,30.9188,170,0,0,0,0
1355506,409183999,8192,8192,0,80.472,5523.82,1000,0,0,0,0,0,0,0,12,5347,0,0,0,0,7269664,0,0,22.9276,170,0,0,0,0
1357617,409183999,8192,8192,0,83.596,4849.32,1000,0,0,0,0,0,0,0,12,4589,0,0,0,0,6239724,0,0,23.6506,170,0,0,0,0
1359843,409183999,8192,8192,0,81.679,3952.94,1000,0,0,0,0,0,0,0,12,5346,54,0,0,0,7269808,68094,0,26.1273,170,0,0,0,0
1361863,409183999,8192,8192,0,82.608,5106.38,1000,0,0,0,0,0,0,0,12,4956,0,0,108,54,6739032,0,0,26.6835,170,0,0,0,0
1364823,409183999,8192,8192,0,85.358,4412.9,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6298016,0,0,17.0225,170,0,0,0,0
1366701,409183999,8192,8192,0,81.363,3954.55,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7016848,0,0,29.8893,170,0,0,0,0
1369414,409183999,8192,8192,0,83.644,4450.33,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657244,0,0,19.6286,170,0,0,0,0
1371651,409183999,8192,8192,0,82.013,3420,1000,0,0,0,0,0,0,0,12,5384,8,0,8,8,7318668,10088,0,26.1755,170,0,0,0,0
1373311,409183999,8192,8192,0,79.995,5191.5,1000,0,0,0,0,0,0,0,12,4608,0,0,0,0,6266880,0,0,30.2083,170,0,0,0,0
1375662,409183999,8192,8192,0,81.231,3555.56,1000,0,0,0,0,0,0,0,12,5415,36,0,72,36,7361768,45396,0,25.0426,170,0,0,0,0
1377090,409183999,8192,8192,0,80.733,4783.79,1000,0,0,0,0,0,0,0,12,5192,160,0,320,160,7058864,201760,0,39.5585,170,0,0,0,0
1379045,409183999,8192,8192,0,85.064,4490.33,1000,0,0,0,0,0,0,0,12,4790,0,0,0,0,6511768,0,0,26.6518,170,0,0,0,0
1380458,409183999,8192,8192,0,94.566,4711.12,1000,0,0,0,0,0,0,0,12,4595,0,0,0,0,6247132,0,0,35.364,170,0,0,0,0
1382274,409183999,8192,8192,0,81.897,4421.06,1000,0,0,0,0,0,0,0,12,5332,0,0,0,0,7249264,0,0,31.9369,170,0,0,0,0
1384382,409183999,8192,8192,0,80.48,3953.76,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7179296,0,0,27.2487,170,0,0,0,0
1387180,409183999,8192,8192,0,83.533,3857.15,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657432,0,0,19.0343,170,0,0,0,0
1390330,409183999,8192,8192,0,82.461,4000.01,1000,0,0,0,0,0,0,0,12,4618,0,0,0,0,6277472,0,0,15.9412,170,0,0,0,0
1392615,409183999,8192,8192,0,79.684,5344.55,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7309480,0,0,25.5918,170,0,0,0,0
1394365,409183999,8192,8192,0,79.913,2717.95,1000,0,0,0,0,0,0,0,12,5172,22,0,44,22,7028656,27742,0,32.1377,170,0,0,0,0
1397032,409183999,8192,8192,0,89.049,3953.76,1000,0,0,0,0,0,0,0,12,4536,0,0,0,0,6166140,0,0,18.492,170,0,0,0,0
1401218,409183999,8192,8192,0,80.831,4647.89,1000,0,0,0,0,0,0,0,12,5328,0,0,0,0,7245140,0,0,13.8457,170,0,0,0,0
1403153,409183999,8192,8192,0,86.161,4736.84,1000,0,0,0,0,0,0,0,12,4630,11,0,33,22,6295296,13871,0,26.0272,170,0,0,0,0
1405710,409183999,8192,8192,0,82.035,4647.89,1000,0,0,0,0,0,0,0,12,5472,0,0,0,0,7441168,0,0,23.2866,170,0,0,0,0
1407905,409183999,8192,8192,0,93.828,5000,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6296700,0,0,22.9434,170,0,0,0,0
1410732,409183999,8192,8192,0,83.98,3111.12,1000,0,0,0,0,0,0,0,12,5300,0,0,0,0,7207436,0,0,20.3993,170,0,0,0,0
1413859,409183999,8192,8192,0,96.353,4196.33,1000,0,0,0,0,0,0,0,12,4492,0,0,0,0,6107052,0,0,15.6218,170,0,0,0,0
1418504,409183999,8192,8192,0,83.146,3107.15,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919680,0,0,11.9171,170,0,0,0,0
1421157,409183999,8192,8192,0,84.145,4592.6,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7113828,0,0,21.452,170,0,0,0,0
1423090,409183999,8192,8192,0,81.246,4645.16,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6655364,0,0,27.5496,170,0,0,0,0
1425512,409183999,8192,8192,0,80.065,3696.97,1000,0,0,0,0,0,0,0,12,5120,8,0,16,8,6961696,10088,0,22.9911,170,0,0,0,0
1427053,409183999,8192,8192,0,83.723,4885.72,1000,0,0,0,0,0,0,0,12,5086,21,0,42,21,6914516,26481,0,35.9049,170,0,0,0,0
1429495,409183999,8192,8192,0,84.432,3146.68,1000,0,0,0,0,0,0,0,12,4871,0,0,0,0,6623244,0,0,21.7012,170,0,0,0,0
1431831,409183999,8192,8192,0,82.077,4945.96,1000,0,0,0,0,0,0,0,12,5176,184,0,224,112,7036164,232024,0,24.0908,170,0,0,0,0
1434703,409183999,8192,8192,0,80.582,3886.37,1000,0,0,0,0,0,0,0,12,5457,9,0,162,81,7418888,11349,0,20.6634,170,0,0,0,0
1436635,409183999,8192,8192,0,90.284,4815.79,1000,0,0,0,0,0,0,0,12,4781,103,0,33,18,6500468,129883,0,26.9268,170,0,0,0,0
1439261,409183999,8192,8192,0,86.447,3777.78,1000,0,0,0,0,0,0,0,12,4886,283,78,465,163,6643644,356863,98358,20.2369,170,0,0,0,0
1441279,409183999,8192,8192,0,84.457,4322.99,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624980,0,0,26.2702,170,0,0,0,0
1442877,409183999,8192,8192,0,79.906,5233.09,1000,0,0,0,0,0,0,0,12,5640,0,0,0,0,7668332,0,0,38.3883,170,0,0,0,0
1445030,409183999,8192,8192,0,83.549,5014.93,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6329904,0,0,23.5174,170,0,0,0,0
1447116,409183999,8192,8192,0,80.648,4519.49,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7017600,0,0,26.9168,170,0,0,0,0
1450952,409183999,8192,8192,0,85.396,4783.79,1000,0,0,0,0,0,0,0,12,4681,0,0,0,0,6364844,0,0,13.2721,170,0,0,0,0
1454731,409183999,8192,8192,0,87.942,2976,1000,0,0,0,0,0,0,0,12,5015,0,0,0,0,6818332,0,0,14.433,170,0,0,0,0
1456332,409183999,8192,8192,0,80.272,3320.4,1000,0,0,0,0,0,0,0,12,5280,12,0,12,0,7178356,15132,0,35.8809,170,0,0,0,0
1457975,409183999,8192,8192,0,83.677,4094.12,1000,0,0,0,0,0,0,0,12,4512,0,0,0,0,6132372,0,0,29.86,170,0,0,0,0
1461505,409183999,8192,8192,0,80.891,3880.25,1000,0,0,0,0,0,0,0,12,5592,0,0,0,0,7603428,0,0,17.2325,170,0,0,0,0
1463583,409183999,8192,8192,0,83.344,3933.34,1000,0,0,0,0,0,0,0,12,4560,0,0,0,0,6201412,0,0,23.8712,170,0,0,0,0
1465960,409183999,8192,8192,0,80.916,3891.9,1000,0,0,0,0,0,0,0,12,5496,0,0,0,0,7472116,0,0,25.1455,170,0,0,0,0
1467794,409183999,8192,8192,0,82.193,2881.9,1000,0,0,0,0,0,0,0,12,4657,25,0,50,25,6330136,31525,0,27.6144,170,0,0,0,0
1470887,409183999,8192,8192,0,84.95,3818.18,1000,0,0,0,0,0,0,0,12,4780,28,0,56,28,6499484,35308,0,16.8129,170,0,0,0,0
1473132,409183999,8192,8192,0,83.376,4732.4,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7048736,0,0,25.1194,170,0,0,0,0
1475275,409183999,8192,8192,0,82.324,4800,1000,0,0,0,0,0,0,0,12,5505,105,0,210,105,7484168,132405,0,27.9291,170,0,0,0,0
1477135,409183999,8192,8192,0,80.524,4560,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688944,0,0,28.7807,170,0,0,0,0
1479240,409183999,8192,8192,0,95.334,4925.38,1000,0,0,0,0,0,0,0,12,4536,0,0,0,0,6165576,0,0,23.4299,170,0,0,0,0
1481712,409183999,8192,8192,0,80.971,3381.83,1000,0,0,0,0,0,0,0,12,5259,3,0,6,3,7151112,3783,0,23.1429,170,0,0,0,0
1483616,409183999,8192,8192,0,84.779,4531.48,1000,0,0,0,0,0,0,0,12,5067,0,0,0,0,6890180,0,0,28.9414,170,0,0,0,0
1485626,409183999,8192,8192,0,81.919,5066.68,1000,0,0,0,0,0,0,0,12,5013,0,0,0,0,6817304,0,0,27.136,170,0,0,0,0
1487659,409183999,8192,8192,0,79.557,4567.75,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6950628,0,0,27.3553,170,0,0,0,0
1490443,409183999,8192,8192,0,86.627,5694.92,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6298580,0,0,18.1003,170,0,0,0,0
1492788,409183999,8192,8192,0,95.097,3135.14,1000,0,0,0,0,0,0,0,12,4951,0,0,0,0,6729600,0,0,22.9529,170,0,0,0,0
1495472,409183999,8192,8192,0,87.147,4140.36,1000,0,0,0,0,0,0,0,12,5273,0,0,0,0,7169024,0,0,21.3683,170,0,0,0,0
1497164,409183999,8192,8192,0,81.825,3976.33,1000,0,0,0,0,0,0,0,12,5166,0,0,0,0,7022000,0,0,33.2111,170,0,0,0,0
1500672,409183999,8192,8192,0,81.293,4838.71,1000,0,0,0,0,0,0,0,12,5034,0,0,0,0,6843420,0,0,15.6074,170,0,0,0,0
1502397,409183999,8192,8192,0,82.991,5395.36,1000,0,0,0,0,0,0,0,12,4993,25,0,50,25,6788412,31525,0,31.4719,170,0,0,0,0
1504728,409183999,8192,8192,0,87.807,3977.15,1000,0,0,0,0,0,0,0,12,4592,32,0,64,32,6243428,40352,0,21.4289,170,0,0,0,0
1506947,409183999,8192,8192,0,84.21,4833.34,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7146092,0,0,25.7664,170,0,0,0,0
1509934,409183999,8192,8192,0,83.542,3842.7,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6493668,0,0,17.3922,170,0,0,0,0
1512369,409183999,8192,8192,0,82.208,4412.9,1000,0,0,0,0,0,0,0,12,5531,43,0,86,43,7520468,54223,0,24.7064,170,0,0,0,0
1514305,409183999,8192,8192,0,80.719,3060.73,1000,0,0,0,0,0,0,0,12,4961,21,0,9,9,6743764,26481,0,27.8632,170,0,0,0,0
1516652,409183999,8192,8192,0,84.337,4800,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6298768,0,0,21.4689,170,0,0,0,0
1518837,409183999,8192,8192,0,82.759,4765.97,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6754976,0,0,24.7335,170,0,0,0,0
1521349,409183999,8192,8192,0,80.976,3027.04,1000,0,0,0,0,0,0,0,12,5366,14,0,28,14,7295504,17654,0,23.2379,170,0,0,0,0
1523270,409183999,8192,8192,0,83.563,3811.78,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6559700,0,0,27.3124,170,0,0,0,0
1525216,409183999,8192,8192,0,82.576,4049.09,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786300,0,0,27.9061,170,0,0,0,0
1526921,409183999,8192,8192,0,80.445,5209.31,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7178168,0,0,33.669,170,0,0,0,0
1531167,409183999,8192,8192,0,88.701,3715.74,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6329904,0,0,11.9274,170,0,0,0,0
1535904,409183999,8192,8192,0,84.999,5117.65,1000,0,0,0,0,0,0,0,12,5497,9,0,9,1,7473288,11349,0,12.6216,170,0,0,0,0
08:08:06.595900/SRT:RcvQ:worker*E:SRT.c: IPE: ACK node overwritten when acknowledging 61236 (ack extracted: 0)
1539131,409183999,8192,8192,0,83.616,4583.34,1000,0,0,0,0,0,0,0,12,4328,22,0,8,8,5886080,27742,0,14.5918,170,0,0,0,0
1541310,409183999,8192,8192,0,93.6,4412.9,1000,0,0,0,0,0,0,0,12,5154,18,0,36,18,7005680,22698,0,25.7151,170,0,0,0,0
1542886,409183999,8192,8192,0,82.08,5239.44,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6952132,0,0,35.2989,170,0,0,0,0
1545347,409183999,8192,8192,0,84.159,4164.71,1000,0,0,0,0,0,0,0,12,5081,17,0,34,17,6905460,21437,0,22.4476,170,0,0,0,0
1547252,409183999,8192,8192,0,84.599,4816.91,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624040,0,0,27.816,170,0,0,0,0
1549986,409183999,8192,8192,0,83.992,5034.97,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6622536,0,0,19.3761,170,0,0,0,0
1553226,409183999,8192,8192,0,82.748,3257.93,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951756,0,0,17.1679,170,0,0,0,0
1554877,409183999,8192,8192,0,79.958,4717.25,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7048736,0,0,34.1394,170,0,0,0,0
1556528,409183999,8192,8192,0,86.416,3333.34,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624040,0,0,32.0934,170,0,0,0,0
1559237,409183999,8192,8192,0,84.737,4200,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6753284,0,0,19.9475,170,0,0,0,0
1560842,409183999,8192,8192,0,88.458,2692.92,1000,0,0,0,0,0,0,0,12,5099,0,0,0,0,6931444,0,0,34.5533,170,0,0,0,0
1563763,409183999,8192,8192,0,86.757,4285.72,1000,0,0,0,0,0,0,0,12,4837,0,0,0,0,6576816,0,0,18.0111,170,0,0,0,0
1565510,409183999,8192,8192,0,79.771,3812.51,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7306284,0,0,33.4472,170,0,0,0,0
1567023,409183999,8192,8192,0,81.038,4450.33,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689696,0,0,35.3914,170,0,0,0,0
1569286,409183999,8192,8192,0,85.907,4925.38,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6331032,0,0,22.3812,170,0,0,0,0
1571269,409183999,8192,8192,0,83.456,4692.31,1000,0,0,0,0,0,0,0,12,5163,0,0,0,0,7018672,0,0,28.3036,170,0,0,0,0
1573244,409183999,8192,8192,0,83.678,4528.31,1000,0,0,0,0,0,0,0,12,4956,15,0,30,15,6737904,18915,0,27.2949,170,0,0,0,0
1575796,409183999,8192,8192,0,84.221,4916.68,1000,0,0,0,0,0,0,0,12,5451,24,0,0,0,7412044,30264,0,23.2387,170,0,0,0,0
1577735,409183999,8192,8192,0,79.901,2335.57,1000,0,0,0,0,0,0,0,12,4773,0,0,48,24,6490716,0,0,26.7747,170,0,0,0,0
1580345,409183999,8192,8192,0,80.681,3786.11,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6658560,0,0,20.4082,170,0,0,0,0
1582793,409183999,8192,8192,0,87.28,4022.35,1000,0,0,0,0,0,0,0,12,4872,24,0,72,47,6623664,30264,0,21.6533,170,0,0,0,0
1584928,409183999,8192,8192,0,80.193,3932.21,1000,0,0,0,0,0,0,0,12,5613,21,0,42,21,7628228,26481,0,28.5838,170,0,0,0,0
1586318,409183999,8192,8192,0,82.02,4732.4,1000,0,0,0,0,0,0,0,12,4416,0,0,0,0,6004068,0,0,34.5362,170,0,0,0,0
1588477,409183999,8192,8192,0,89.891,3933.34,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884408,0,0,25.5118,170,0,0,0,0
1590379,409183999,8192,8192,0,80.567,4864.87,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7113640,0,0,29.9188,170,0,0,0,0
1592418,409183999,8192,8192,0,84.209,3837.56,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429516,0,0,25.2349,170,0,0,0,0
1595174,409183999,8192,8192,0,81.674,3742.58,1000,0,0,0,0,0,0,0,12,5225,31,0,4,4,7105248,39091,0,20.6242,170,0,0,0,0
1596884,409183999,8192,8192,0,82.487,3771.43,1000,0,0,0,0,0,0,0,12,5051,0,0,0,0,6868984,0,0,32.1201,170,0,0,0,0
1599404,409183999,8192,8192,0,80.224,4450.33,1000,0,0,0,0,0,0,0,12,5156,63,0,126,63,7011408,79443,0,22.2585,170,0,0,0,0
1600817,409183999,8192,8192,0,80.841,3687.16,1000,0,0,0,0,0,0,0,12,4997,26,0,36,18,6792536,32786,0,38.4758,170,0,0,0,0
1603080,409183999,8192,8192,0,88.805,5052.64,1000,0,0,0,0,0,0,0,12,4768,0,0,16,8,6484104,0,0,22.9249,170,0,0,0,0
1607232,409183999,8192,8192,0,91.171,3827.03,1000,0,0,0,0,0,0,0,12,4730,2,0,4,2,6432800,2522,0,12.3928,170,0,0,0,0
1609796,409183999,8192,8192,0,96.157,2440.68,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6854212,0,0,21.3891,170,0,0,0,0
1612200,409183999,8192,8192,0,80.109,3955.31,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7179672,0,0,23.8856,170,0,0,0,0
1614417,409183999,8192,8192,0,92.569,4280.26,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6394620,0,0,23.0838,170,0,0,0,0
1616339,409183999,8192,8192,0,84.871,5454.55,1000,0,0,0,0,0,0,0,12,5216,56,0,112,56,7090940,70616,0,29.5061,170,0,0,0,0
1619903,409183999,8192,8192,0,88.965,3977.15,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6821008,0,0,15.3112,170,0,0,0,0
1623856,409183999,8192,8192,0,91.563,4068.97,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6852896,0,0,13.869,170,0,0,0,0
1625796,409183999,8192,8192,0,79.626,4849.32,1000,0,0,0,0,0,0,0,12,5416,0,0,0,0,7364820,0,0,30.3636,170,0,0,0,0
1627506,409183999,8192,8192,0,82.541,4657.9,1000,0,0,0,0,0,0,0,12,4472,0,0,0,0,6079664,0,0,28.4499,170,0,0,0,0
1630201,409183999,8192,8192,0,79.753,4405.07,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7147032,0,0,21.2181,170,0,0,0,0
1632107,409183999,8192,8192,0,83.474,4916.68,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6655740,0,0,27.9308,170,0,0,0,0
1634725,409183999,8192,8192,0,79.671,4782.61,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917988,0,0,21.141,170,0,0,0,0
1636970,409183999,8192,8192,0,80.336,4253.17,1000,0,0,0,0,0,0,0,12,5178,18,0,18,0,7039448,22698,0,25.086,170,0,0,0,0
1639225,409183999,8192,8192,0,89.646,4500,1000,0,0,0,0,0,0,0,12,4422,0,0,0,0,6012604,0,0,21.3307,170,0,0,0,0
1641903,409183999,8192,8192,0,87.179,4783.79,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919492,0,0,20.6726,170,0,0,0,0
1644231,409183999,8192,8192,0,86.808,4433.12,1000,0,0,0,0,0,0,0,12,5146,0,0,0,0,6996116,0,0,24.0363,170,0,0,0,0
1647009,409183999,8192,8192,0,84.304,3668.4,1000,0,0,0,0,0,0,0,12,5116,14,0,28,14,6957384,17654,0,20.0355,170,0,0,0,0
1649547,409183999,8192,8192,0,79.862,3388.9,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7014968,0,0,22.1115,170,0,0,0,0
1651987,409183999,8192,8192,0,84.863,5205.89,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591588,0,0,21.6092,170,0,0,0,0
1654358,409183999,8192,8192,0,82.8,4290.91,1000,0,0,0,0,0,0,0,12,5049,0,0,0,0,6862128,0,0,23.1559,170,0,0,0,0
1656681,409183999,8192,8192,0,84.369,4133.34,1000,0,0,0,0,0,0,0,12,4815,0,0,0,0,6545204,0,0,22.5476,170,0,0,0,0
1659759,409183999,8192,8192,0,86.665,3976.75,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7310232,0,0,18.9994,170,0,0,0,0
1661334,409183999,8192,8192,0,79.692,4285.72,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6787052,0,0,34.4684,170,0,0,0,0
1663694,409183999,8192,8192,0,83.599,4500,1000,0,0,0,0,0,0,0,12,4604,0,0,0,0,6260124,0,0,21.2216,170,0,0,0,0
1665534,409183999,8192,8192,0,80.763,4214.29,1000,0,0,0,0,0,0,0,12,5404,0,0,0,0,7349064,0,0,31.9503,170,0,0,0,0
1667573,409183999,8192,8192,0,81.094,4720.01,1000,0,0,0,0,0,0,0,12,4841,17,0,34,17,6581128,21437,0,25.8235,170,0,0,0,0
1670890,409183999,8192,8192,0,84.398,3411.77,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6820444,0,0,16.446,170,0,0,0,0
1673744,409183999,8192,8192,0,85.014,4048.2,1000,0,0,0,0,0,0,0,12,4677,0,0,0,0,6359216,0,0,17.8264,170,0,0,0,0
1676237,409183999,8192,8192,0,84.196,5088,1000,0,0,0,0,0,0,0,12,5220,0,0,0,0,7096568,0,0,22.7791,170,0,0,0,0
1678917,409183999,8192,8192,0,84.912,3181.4,1000,0,0,0,0,0,0,0,12,4863,0,0,0,0,6613116,0,0,19.7367,170,0,0,0,0
1681496,409183999,8192,8192,0,84.18,4000.01,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951004,0,0,21.5658,170,0,0,0,0
1683486,409183999,8192,8192,0,84.159,4912.75,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689696,0,0,26.8929,170,0,0,0,0
1685275,409183999,8192,8192,0,80.862,4590.61,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6787992,0,0,30.3529,170,0,0,0,0
1687804,409183999,8192,8192,0,79.852,3741.94,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7111572,0,0,22.4963,170,0,0,0,0
1690163,409183999,8192,8192,0,81.803,3765.96,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624604,0,0,22.4661,170,0,0,0,0
1692178,409183999,8192,8192,0,82.03,3087.14,1000,0,0,0,0,0,0,0,12,4856,8,0,16,8,6602656,10088,0,26.2138,170,0,0,0,0
1694628,409183999,8192,8192,0,85.713,3913.04,1000,0,0,0,0,0,0,0,12,5095,0,0,0,0,6925816,0,0,22.6161,170,0,0,0,0
1696705,409183999,8192,8192,0,80.064,3084.12,1000,0,0,0,0,0,0,0,12,5324,0,0,0,0,7239324,0,0,27.8756,170,0,0,0,0
1700352,409183999,8192,8192,0,86.083,4705.88,1000,0,0,0,0,0,0,0,12,4677,0,0,0,0,6360532,0,0,13.9548,170,0,0,0,0
1702354,409183999,8192,8192,0,82.247,3593.59,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7046856,0,0,28.1534,170,0,0,0,0
1704960,409183999,8192,8192,0,80.701,3977.15,1000,0,0,0,0,0,0,0,12,5064,40,0,88,48,6885348,50440,0,21.1396,170,0,0,0,0
1706881,409183999,8192,8192,0,81.395,5080.3,1000,0,0,0,0,0,0,0,12,5161,0,0,0,0,7016140,0,0,29.2132,170,0,0,0,0
1709244,409183999,8192,8192,0,93.279,4390.25,1000,0,0,0,0,0,0,0,12,4343,0,0,0,0,5904976,0,0,19.9911,170,0,0,0,0
1711658,409183999,8192,8192,0,85.983,4137.94,1000,0,0,0,0,0,0,0,12,5398,18,0,36,18,7337144,22698,0,24.3203,170,0,0,0,0
1713891,409183999,8192,8192,0,80.695,4751.69,1000,0,0,0,0,0,0,0,12,5276,0,0,0,0,7170096,0,0,25.6778,170,0,0,0,0
1715823,409183999,8192,8192,0,89.25,4000.01,1000,0,0,0,0,0,0,0,12,4471,7,0,14,7,6079244,8827,0,25.1722,170,0,0,0,0
1718783,409183999,8192,8192,0,86.965,3403.85,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689320,0,0,18.0832,170,0,0,0,0
1721778,409183999,8192,8192,0,86.12,4956.53,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6984020,0,0,18.6564,170,0,0,0,0
1724031,409183999,8192,8192,0,89.654,5294.12,1000,0,0,0,0,0,0,0,12,5123,0,0,0,0,6966716,0,0,24.7312,170,0,0,0,0
1726180,409183999,8192,8192,0,81.582,4936.18,1000,0,0,0,0,0,0,0,12,5149,0,0,0,0,7001136,0,0,26.0597,170,0,0,0,0
1729021,409183999,8192,8192,0,83.797,4615.39,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6524992,0,0,18.3758,170,0,0,0,0
1731358,409183999,8192,8192,0,80.855,5080.3,1000,0,0,0,0,0,0,0,12,5209,25,0,25,25,7079540,31525,0,24.2402,170,0,0,0,0
1734166,409183999,8192,8192,0,89.133,3954.55,1000,0,0,0,0,0,0,0,12,4678,0,0,0,0,6359448,0,0,18.1176,170,0,0,0,0
